age,workclass,education_num,marital_status,occupation,relationship,capital_gain,capital_loss,hours_per_week
32,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,0,2002,40
34,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,0,0,35
25,Private,5,Never-married,Transport-moving,Other-relative,0,0,40
48,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40
63,Private,9,Never-married,Machine-op-inspct,Not-in-family,2174,0,40
39,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40
31,Private,7,Married-civ-spouse,Craft-repair,Husband,0,0,40
33,Private,10,Never-married,Exec-managerial,Own-child,0,0,45
53,Private,13,Divorced,Tech-support,Not-in-family,0,0,40
24,Federal-gov,9,Never-married,Adm-clerical,Not-in-family,0,1974,40
71,Private,7,Never-married,Priv-house-serv,Not-in-family,0,0,75
46,State-gov,10,Never-married,Other-service,Own-child,0,0,40
26,Private,9,Never-married,Other-service,Other-relative,0,0,40
31,Private,9,Married-civ-spouse,Other-service,Husband,0,0,40
44,Federal-gov,9,Divorced,Craft-repair,Not-in-family,0,0,40
33,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,3908,0,40
25,Private,4,Never-married,Machine-op-inspct,Unmarried,0,0,40
24,Private,9,Married-civ-spouse,Sales,Wife,0,0,40
40,Private,14,Married-civ-spouse,Exec-managerial,Husband,0,0,40
29,Private,13,Married-civ-spouse,Craft-repair,Husband,0,0,40
39,Private,14,Divorced,Prof-specialty,Own-child,1506,0,40
37,State-gov,9,Married-civ-spouse,Adm-clerical,Husband,0,0,40
24,Private,10,Never-married,Machine-op-inspct,Not-in-family,0,0,40
26,Private,9,Never-married,Farming-fishing,Not-in-family,0,0,40
58,?,3,Married-civ-spouse,?,Husband,0,0,40
28,Private,9,Never-married,Other-service,Unmarried,0,0,40
46,Federal-gov,10,Divorced,Machine-op-inspct,Unmarried,0,0,40
35,Private,13,Never-married,Other-service,Not-in-family,0,0,45
33,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,60
27,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,70
50,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,0,0,45
46,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40
33,Private,14,Married-civ-spouse,Exec-managerial,Husband,7298,0,60
51,Private,9,Never-married,Handlers-cleaners,Own-child,0,0,40
37,Private,13,Never-married,Craft-repair,Not-in-family,0,0,40
21,Private,9,Never-married,Handlers-cleaners,Other-relative,2176,0,40
48,Federal-gov,14,Married-spouse-absent,Exec-managerial,Not-in-family,10520,0,50
39,Self-emp-inc,12,Married-civ-spouse,Sales,Husband,5178,0,48
24,Private,13,Never-married,Prof-specialty,Own-child,0,0,40
48,Private,13,Married-civ-spouse,Craft-repair,Husband,0,0,55
47,Private,9,Divorced,Adm-clerical,Unmarried,0,0,40
66,Private,13,Married-civ-spouse,Sales,Husband,20051,0,40
49,Private,14,Married-civ-spouse,Prof-specialty,Husband,0,0,50
42,Private,9,Widowed,Transport-moving,Unmarried,0,0,40
21,Private,9,Never-married,Other-service,Other-relative,0,0,35
35,Private,7,Married-civ-spouse,Farming-fishing,Husband,0,0,40
42,Private,4,Married-civ-spouse,Transport-moving,Husband,0,0,40
45,Private,9,Married-civ-spouse,Adm-clerical,Husband,7298,0,40
38,Private,9,Divorced,Craft-repair,Not-in-family,0,0,40
30,Private,9,Never-married,Machine-op-inspct,Own-child,0,0,40
76,Self-emp-not-inc,14,Married-civ-spouse,Craft-repair,Husband,0,0,10
41,State-gov,9,Married-civ-spouse,Transport-moving,Husband,0,0,40
27,Private,10,Married-civ-spouse,Farming-fishing,Husband,0,0,80
61,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40
35,Self-emp-not-inc,9,Never-married,Sales,Unmarried,0,0,38
45,Local-gov,10,Divorced,Adm-clerical,Not-in-family,0,0,38
27,Private,10,Never-married,Machine-op-inspct,Own-child,0,0,40
44,Private,9,Married-civ-spouse,Craft-repair,Wife,0,0,40
26,Private,12,Never-married,Prof-specialty,Own-child,0,0,36
65,Private,9,Divorced,Protective-serv,Not-in-family,0,0,20
22,Private,10,Never-married,Machine-op-inspct,Not-in-family,0,0,40
42,Private,10,Divorced,Exec-managerial,Not-in-family,0,1741,50
29,Private,9,Separated,Other-service,Not-in-family,0,0,40
38,Private,4,Divorced,Sales,Unmarried,0,0,40
27,Private,9,Divorced,Other-service,Not-in-family,0,0,40
21,Private,9,Never-married,Other-service,Own-child,0,0,10
22,Private,8,Never-married,Farming-fishing,Not-in-family,0,0,50
24,Private,13,Never-married,Prof-specialty,Not-in-family,0,0,43
34,Self-emp-not-inc,9,Never-married,Farming-fishing,Not-in-family,0,0,40
28,Private,10,Never-married,Sales,Not-in-family,0,0,40
56,Private,13,Married-civ-spouse,Tech-support,Husband,0,0,48
49,Private,10,Married-civ-spouse,Adm-clerical,Husband,0,0,40
39,?,9,Divorced,?,Unmarried,0,0,40
50,Private,13,Divorced,Sales,Not-in-family,0,0,45
30,Federal-gov,15,Never-married,Prof-specialty,Not-in-family,0,0,40
27,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,0,0,45
39,Private,10,Married-civ-spouse,Sales,Husband,2829,0,65
40,Local-gov,9,Married-spouse-absent,Farming-fishing,Own-child,0,0,40
42,Private,16,Married-civ-spouse,Prof-specialty,Husband,0,0,40
35,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,60
40,Private,9,Married-spouse-absent,Adm-clerical,Own-child,0,0,38
32,State-gov,9,Married-civ-spouse,Transport-moving,Husband,0,0,40
43,Private,9,Married-civ-spouse,Exec-managerial,Husband,0,0,50
28,Private,9,Never-married,Other-service,Not-in-family,0,0,60
20,?,10,Never-married,?,Own-child,0,0,40
28,Private,4,Married-civ-spouse,Craft-repair,Husband,0,0,30
24,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,45
50,State-gov,15,Married-civ-spouse,Exec-managerial,Husband,0,0,52
35,Private,9,Never-married,Machine-op-inspct,Own-child,0,0,40
35,Private,10,Never-married,Sales,Own-child,0,0,48
65,?,9,Married-civ-spouse,?,Husband,0,0,45
39,Private,9,Married-civ-spouse,Adm-clerical,Husband,0,0,40
52,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,40
30,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
31,Local-gov,13,Never-married,Prof-specialty,Not-in-family,0,0,40
20,Private,10,Never-married,Sales,Unmarried,0,0,30
30,Private,6,Never-married,Sales,Other-relative,0,0,18
19,Self-emp-not-inc,9,Never-married,Adm-clerical,Own-child,0,0,30
34,Self-emp-not-inc,13,Divorced,Prof-specialty,Unmarried,0,0,50
23,Private,6,Never-married,Craft-repair,Not-in-family,0,0,40
76,Self-emp-not-inc,10,Widowed,Transport-moving,Not-in-family,0,0,40
46,Private,14,Married-civ-spouse,Prof-specialty,Husband,0,0,35
25,Local-gov,13,Never-married,Prof-specialty,Own-child,0,0,40
32,Self-emp-not-inc,9,Never-married,Other-service,Not-in-family,0,0,60
35,Private,11,Never-married,Adm-clerical,Not-in-family,0,0,40
55,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,0,0,40
19,?,10,Never-married,?,Own-child,0,0,50
29,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
30,Private,10,Married-civ-spouse,Exec-managerial,Husband,15024,0,60
28,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
63,Private,10,Married-civ-spouse,Sales,Husband,0,0,30
41,Local-gov,10,Never-married,Prof-specialty,Other-relative,0,0,7
32,Private,12,Divorced,Sales,Not-in-family,2597,0,48
27,Private,3,Never-married,Craft-repair,Own-child,0,0,40
41,Private,9,Never-married,Machine-op-inspct,Not-in-family,2174,0,41
21,Private,7,Never-married,Craft-repair,Own-child,0,0,45
24,Private,7,Never-married,Farming-fishing,Unmarried,2463,0,40
35,Private,13,Married-civ-spouse,Tech-support,Husband,0,0,40
27,Private,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40
30,Private,13,Never-married,Sales,Not-in-family,0,0,40
19,Private,9,Never-married,Other-service,Own-child,0,0,20
36,Private,11,Married-civ-spouse,Adm-clerical,Husband,0,0,40
58,Private,5,Divorced,Farming-fishing,Not-in-family,0,0,40
35,Local-gov,10,Divorced,Adm-clerical,Own-child,0,0,38
62,Private,4,Married-civ-spouse,Protective-serv,Husband,0,0,91
23,Private,10,Never-married,Transport-moving,Not-in-family,4101,0,40
59,Federal-gov,9,Widowed,Sales,Unmarried,0,0,40
47,Self-emp-inc,9,Married-civ-spouse,Prof-specialty,Husband,0,0,38
49,Local-gov,15,Married-civ-spouse,Prof-specialty,Wife,0,1977,60
33,Private,10,Married-civ-spouse,Exec-managerial,Husband,0,0,50
23,Private,10,Married-civ-spouse,Tech-support,Husband,0,0,42
38,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,45
30,Private,10,Married-civ-spouse,Sales,Husband,0,1848,40
36,Private,12,Never-married,Tech-support,Unmarried,0,0,45
17,?,6,Never-married,?,Own-child,0,0,20
61,Private,7,Married-civ-spouse,Other-service,Husband,0,0,40
43,State-gov,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
67,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,0,0,50
40,Private,10,Divorced,Other-service,Not-in-family,4787,0,50
43,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,0,0,84
23,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
60,?,4,Widowed,?,Unmarried,0,0,20
62,?,9,Never-married,?,Not-in-family,0,0,40
20,Private,10,Never-married,Adm-clerical,Own-child,0,0,40
44,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
62,Private,15,Married-civ-spouse,Prof-specialty,Husband,0,1628,70
25,Private,9,Never-married,Adm-clerical,Not-in-family,0,0,40
32,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,0,0,50
65,Private,11,Married-civ-spouse,Farming-fishing,Husband,6767,0,60
51,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,60
19,State-gov,10,Never-married,Adm-clerical,Own-child,0,0,15
20,Private,10,Never-married,Other-service,Own-child,0,0,35
49,?,9,Married-civ-spouse,?,Husband,0,0,60
50,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,0,0,35
38,Federal-gov,11,Married-civ-spouse,Craft-repair,Husband,0,0,40
44,Private,9,Never-married,Adm-clerical,Not-in-family,0,0,43
40,Private,9,Divorced,Other-service,Not-in-family,0,0,60
45,Private,10,Married-civ-spouse,Tech-support,Husband,0,0,55
29,State-gov,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
46,Private,9,Married-civ-spouse,Protective-serv,Husband,0,0,40
21,Private,10,Never-married,Sales,Own-child,0,0,30
17,Private,7,Never-married,Other-service,Own-child,0,0,17
38,Self-emp-not-inc,10,Never-married,Sales,Not-in-family,0,0,60
19,Private,9,Never-married,Other-service,Other-relative,0,0,24
35,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,0,0,75
59,Private,10,Divorced,Machine-op-inspct,Not-in-family,0,0,56
29,Private,10,Married-civ-spouse,Protective-serv,Husband,7688,0,54
29,Private,13,Married-civ-spouse,Sales,Husband,0,0,40
50,Private,10,Married-civ-spouse,Adm-clerical,Wife,0,1902,38
24,Private,10,Divorced,Adm-clerical,Not-in-family,0,0,60
26,Private,14,Married-civ-spouse,Prof-specialty,Husband,0,1887,40
42,Private,8,Never-married,Farming-fishing,Own-child,0,0,40
35,Private,9,Divorced,Exec-managerial,Unmarried,0,0,55
52,Private,9,Divorced,Adm-clerical,Unmarried,0,0,40
41,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,0,0,60
20,Private,10,Never-married,Sales,Not-in-family,0,0,40
34,Private,10,Never-married,Other-service,Not-in-family,0,0,40
51,Private,13,Divorced,Exec-managerial,Not-in-family,0,2559,50
50,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,0,0,50
57,Private,9,Married-civ-spouse,Sales,Husband,0,0,40
23,Private,13,Never-married,Prof-specialty,Own-child,0,0,20
33,Private,13,Never-married,Prof-specialty,Not-in-family,0,0,40
21,Private,10,Never-married,Handlers-cleaners,Own-child,0,0,12
35,Private,10,Never-married,Exec-managerial,Not-in-family,0,0,50
22,Private,9,Never-married,Handlers-cleaners,Own-child,0,0,25
59,Private,8,Divorced,Transport-moving,Other-relative,0,0,35
90,Self-emp-not-inc,9,Never-married,Exec-managerial,Not-in-family,2964,0,12
47,Private,10,Divorced,Exec-managerial,Not-in-family,0,0,60
58,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,0,0,60
42,Private,6,Married-civ-spouse,Craft-repair,Husband,0,0,40
33,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,0,0,40
33,Private,13,Married-civ-spouse,Sales,Husband,0,0,40
31,Local-gov,9,Divorced,Protective-serv,Not-in-family,0,0,47
33,Private,9,Divorced,Handlers-cleaners,Own-child,0,0,45
38,Private,10,Married-civ-spouse,Exec-managerial,Other-relative,0,0,50
43,Private,10,Divorced,Tech-support,Not-in-family,0,0,50
35,Private,10,Divorced,Adm-clerical,Not-in-family,0,0,40
49,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,50
56,Private,13,Divorced,Prof-specialty,Unmarried,0,0,50
21,Private,10,Never-married,Other-service,Own-child,0,0,40
21,Private,9,Never-married,Farming-fishing,Own-child,0,0,65
27,Private,13,Married-civ-spouse,Tech-support,Wife,0,0,40
37,Private,11,Married-civ-spouse,Adm-clerical,Husband,3471,0,40
70,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,0,0,40
58,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
39,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,65
46,Private,9,Married-civ-spouse,Adm-clerical,Wife,7688,0,40
46,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,40
40,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Wife,15024,0,40
19,Private,9,Never-married,Sales,Own-child,0,0,25
25,Private,9,Never-married,Machine-op-inspct,Own-child,0,0,40
28,Local-gov,9,Never-married,Transport-moving,Own-child,0,0,40
61,Self-emp-inc,14,Widowed,Exec-managerial,Unmarried,0,0,99
20,Private,9,Never-married,Adm-clerical,Own-child,0,0,30
29,Federal-gov,10,Married-spouse-absent,Adm-clerical,Own-child,0,0,40
43,Private,13,Separated,Tech-support,Not-in-family,0,0,40
34,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,0,0,40
38,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
42,Private,13,Separated,Other-service,Not-in-family,0,0,50
34,Private,14,Married-civ-spouse,Exec-managerial,Husband,0,0,40
22,Private,9,Never-married,Adm-clerical,Own-child,0,0,40
25,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,40
20,Private,9,Never-married,Sales,Own-child,0,0,24
59,?,10,Married-civ-spouse,?,Husband,0,0,40
19,Private,9,Never-married,Handlers-cleaners,Other-relative,0,0,40
33,Private,14,Married-civ-spouse,Prof-specialty,Husband,0,0,45
40,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
60,Self-emp-inc,6,Married-civ-spouse,Craft-repair,Husband,0,0,40
40,Private,9,Never-married,Exec-managerial,Not-in-family,0,0,45
20,Private,9,Never-married,Adm-clerical,Own-child,0,0,48
31,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40
46,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,0,0,50
44,Private,10,Married-civ-spouse,Transport-moving,Husband,0,0,40
66,Private,9,Widowed,Exec-managerial,Not-in-family,0,0,25
20,Private,9,Never-married,Other-service,Other-relative,0,0,40
41,State-gov,9,Never-married,Transport-moving,Not-in-family,14344,0,40
65,Local-gov,10,Widowed,Adm-clerical,Not-in-family,0,0,35
26,State-gov,10,Married-civ-spouse,Exec-managerial,Husband,0,0,12
20,Private,9,Never-married,Farming-fishing,Own-child,0,0,40
21,Private,6,Separated,Sales,Unmarried,0,0,38
45,Private,16,Divorced,Prof-specialty,Not-in-family,0,0,45
21,Private,7,Never-married,Other-service,Own-child,0,0,50
40,Private,10,Married-civ-spouse,Other-service,Husband,0,0,40
45,Private,13,Never-married,Prof-specialty,Not-in-family,0,0,40
54,?,9,Married-civ-spouse,?,Husband,0,0,40
19,Private,4,Never-married,Other-service,Not-in-family,0,0,60
51,Private,4,Married-civ-spouse,Exec-managerial,Husband,3908,0,47
61,Private,11,Married-civ-spouse,Tech-support,Husband,0,0,40
43,State-gov,9,Never-married,Adm-clerical,Not-in-family,0,0,40
23,Private,9,Married-civ-spouse,Adm-clerical,Other-relative,0,0,35
35,Private,9,Never-married,Adm-clerical,Not-in-family,8614,0,40
31,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
20,Private,10,Never-married,Other-service,Own-child,0,0,30
18,Private,10,Never-married,Handlers-cleaners,Own-child,0,0,30
39,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,0,1887,40
34,Private,5,Married-civ-spouse,Craft-repair,Husband,0,0,50
20,Private,9,Never-married,Handlers-cleaners,Own-child,0,0,43
48,Private,9,Widowed,Machine-op-inspct,Unmarried,0,0,36
26,Private,13,Never-married,Sales,Own-child,0,0,20
35,Private,9,Married-civ-spouse,Sales,Husband,0,1887,50
30,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,0,0,55
47,Private,13,Married-civ-spouse,Exec-managerial,Wife,0,0,35
22,Private,7,Never-married,Craft-repair,Own-child,0,0,40
75,?,10,Married-civ-spouse,?,Husband,0,0,13
38,Private,11,Married-civ-spouse,Craft-repair,Husband,0,0,40
21,Private,9,Never-married,Handlers-cleaners,Own-child,0,0,40
56,Self-emp-inc,8,Widowed,Exec-managerial,Not-in-family,0,0,40
46,Private,9,Married-civ-spouse,Transport-moving,Husband,15024,0,44
49,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40
39,Private,13,Married-civ-spouse,Adm-clerical,Husband,0,0,45
49,State-gov,16,Never-married,Exec-managerial,Not-in-family,0,2258,50
29,Local-gov,10,Married-civ-spouse,Prof-specialty,Husband,0,0,40
42,Self-emp-inc,8,Divorced,Craft-repair,Not-in-family,0,0,10
41,Private,13,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40
51,Private,14,Married-civ-spouse,Sales,Husband,15024,0,50
28,Private,13,Never-married,Exec-managerial,Not-in-family,0,0,50
73,?,13,Married-civ-spouse,?,Husband,0,0,5
45,Private,13,Married-civ-spouse,Transport-moving,Husband,0,0,50
27,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
55,Private,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40
33,Private,9,Married-civ-spouse,Exec-managerial,Wife,0,0,42
30,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40
29,Private,11,Married-civ-spouse,Craft-repair,Husband,0,0,40
57,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40
54,Private,6,Divorced,Prof-specialty,Unmarried,14344,0,68
33,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40
31,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,3908,0,50
53,Private,5,Married-spouse-absent,Machine-op-inspct,Unmarried,0,0,75
28,Private,10,Never-married,Adm-clerical,Own-child,0,0,40
24,Private,9,Never-married,Adm-clerical,Not-in-family,2597,0,40
28,Private,11,Married-civ-spouse,Other-service,Other-relative,3137,0,40
19,Private,8,Never-married,Other-service,Own-child,0,0,15
19,?,10,Never-married,?,Own-child,0,0,22
47,Private,10,Separated,Adm-clerical,Unmarried,0,0,16
31,Private,9,Married-civ-spouse,Other-service,Husband,0,0,40
62,Private,6,Married-civ-spouse,Craft-repair,Husband,0,0,40
25,Private,5,Married-civ-spouse,Craft-repair,Husband,0,0,40
18,Private,7,Never-married,Sales,Own-child,0,0,20
22,Private,6,Married-civ-spouse,Sales,Wife,0,0,40
44,Private,11,Never-married,Craft-repair,Unmarried,0,0,40
18,?,8,Never-married,?,Own-child,0,0,25
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,65
52,Private,9,Divorced,Machine-op-inspct,Not-in-family,0,0,38
46,Private,10,Never-married,Adm-clerical,Own-child,0,0,36
38,Private,10,Divorced,Exec-managerial,Not-in-family,0,0,42
26,Private,13,Never-married,Adm-clerical,Own-child,0,0,32
48,Local-gov,15,Married-civ-spouse,Prof-specialty,Husband,0,0,45
63,Private,4,Widowed,Other-service,Not-in-family,0,0,41
35,Private,13,Married-spouse-absent,Craft-repair,Unmarried,0,0,40
18,Private,9,Never-married,Sales,Own-child,0,1602,20
37,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,0,0,60
37,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
47,Private,9,Never-married,Farming-fishing,Unmarried,0,0,46
39,Private,10,Married-civ-spouse,Sales,Husband,3103,0,50
24,Private,9,Never-married,Farming-fishing,Own-child,0,0,50
28,Private,11,Divorced,Prof-specialty,Unmarried,0,0,40
68,?,9,Married-civ-spouse,?,Husband,1409,0,15
47,Private,3,Separated,Sales,Unmarried,0,0,40
54,Private,9,Married-civ-spouse,Craft-repair,Husband,7688,0,40
54,Private,13,Married-civ-spouse,Sales,Husband,0,0,40
31,Private,13,Never-married,Prof-specialty,Not-in-family,0,0,40
43,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,0,1977,60
46,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
32,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40
36,Private,7,Married-civ-spouse,Craft-repair,Husband,0,0,60
55,Private,9,Married-civ-spouse,Prof-specialty,Husband,0,0,40
47,State-gov,13,Married-civ-spouse,Other-service,Husband,0,0,40
